-9.8017140329560659E-002 +7.8545125545758065E-001 +2.0646428089323571E-020 +1.0673169641405090E-003 +3.6919162515471643E-002 +2.6228376490452381E-002 +2.6613055327699520E-002 -1.9467494655778207E-004 -8.1354152460857152E-006 +9.3947916631617600E-007 +4.7254354002148058E-003 +4.9805537298552860E-019 -7.2477377120401962E-002 +3.4934683486112267E-001 +3.2580009399404780E-001 +3.7633780235123249E-001 -6.8209984019563174E-004 +1.4813291488576681E-003 +4.0940302982958327E-006 -4.5419313943979234E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.9022758909479298E-001 +3.7630112462733236E+000
-4.9067674327418008E-002 +7.8821386076312361E-001 -3.1128460811595537E-020 +1.3014100247715459E-003 +3.5342714246868419E-002 +2.5893283919177914E-002 +2.5941823135239867E-002 -1.0178823938321515E-004 -8.9782041668975618E-006 +8.3068133123168276E-007 +4.2993709260693638E-003 +1.6601845766184287E-019 -3.9985254767500499E-002 +3.3377680026567502E-001 +3.1357230466588865E-001 +3.7028164762877608E-001 -6.6517530814654512E-004 +1.4098262608887835E-003 +2.2000674964593216E-006 -1.4878924580218177E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.4049387572326699E-001 +3.7054392381343284E+000
+6.1232339957367660E-017 +7.8931554059438302E-001 -4.1610493533867504E-020 +1.4462436014722967E-003 +3.4581601880474343E-002 +2.5749130329557644E-002 +2.5674660761668282E-002 -9.6339977061836617E-006 -7.1183062903027675E-006 +3.1107138598973739E-007 +1.3050499367204345E-003 +4.2690460541616737E-019 -4.3329253664863227E-003 +3.2735770172979051E-001 +3.0803047033849706E-001 +3.6865089553949826E-001 -6.5741517485758366E-004 +1.3776690516205652E-003 +1.3503803857738833E-006 +6.2242006130158819E-008 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.1818151095108242E-001 +3.6811243641675429E+000
+4.9067674327418133E-002 +7.8861977298504415E-001 +4.0035541647566539E-020 +1.4186495630022487E-003 +3.4825133106874968E-002 +2.5813787128180367E-002 +2.5813595313598312E-002 +8.2137602341544850E-005 -3.3282159134472022E-006 -4.3437659032948536E-007 -2.2753592693918784E-003 +3.0662592690605672E-019 +3.2460083504997225E-002 +3.3025436151836285E-001 +3.1040354443086710E-001 +3.6890573329069171E-001 -6.6097084222836396E-004 +1.3916849761127881E-003 +1.7202248172952907E-006 +2.9881632421025881E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.3972089055959969E-001 +3.7450389350194566E+000
+9.8017140329560770E-002 +7.8616131685440360E-001 -1.0587911840678754E-022 +1.2594136926215701E-003 +3.6003052732947564E-002 +2.6098721114323629E-002 +2.6387893386232507E-002 +1.7384044299279585E-004 -1.3048076964491517E-006 -7.4738255071185946E-007 -3.8414527602204361E-003 -1.4907779871675686E-019 +6.7810831577357525E-002 +3.4335475818082534E-001 +3.2076951288608785E-001 +3.7359968134303612E-001 -6.7534401564030993E-004 +1.4516978930138999E-003 +3.1088452982426821E-006 +6.0674874483441708E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.9408852916832176E-001 +3.8725039290101906E+000
+1.4673047445536175E-001 +7.8205078275477347E-001 +3.8751757336884241E-020 +1.0607518145536929E-003 +3.7860808905687035E-002 +2.6578765527863424E-002 +2.7338922905447528E-002 +2.6558855124417800E-004 -2.3951126591910919E-006 -7.9764703956169799E-007 -4.3488147165704188E-003 +8.8091426514447235E-020 +1.0021937783500910E-001 +3.6421513982247067E-001 +3.3835198885146822E-001 +3.8298842112953402E-001 -7.0088328685572084E-004 +1.5508484439046072E-003 +5.4574849636051343E-006 +1.0038007370627815E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -7.4382079570049031E-001 +3.9482333306479389E+000
+1.9509032201612833E-001 +7.7649156274066633E-001 +1.7648725549431398E-020 +8.2999797367086005E-004 +4.0127014651275918E-002 +2.7216812789278507E-002 +2.8584653852683925E-002 +3.5702051709978470E-004 -2.0913859366572703E-006 -9.9137876260325261E-007 -5.2213459923370672E-003 +1.6263032587282567E-019 +1.2950488068120458E-001 +3.9141680586583710E-001 +3.6221561494819682E-001 +3.9658163028932880E-001 -7.3483418891798344E-004 +1.6786173157560210E-003 +8.3743348212971100E-006 +1.4465064264443368E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -7.5873757557239496E-001 +3.8950047237963599E+000
+2.4298017990326404E-001 +7.6963172652436096E-001 +1.1633468134945781E-020 +5.6570840015337978E-004 +4.2555146638709400E-002 +2.7971580268484592E-002 +3.0073420458280958E-002 +4.4784830161186698E-004 -1.6893327250670385E-006 -7.9163544256199132E-007 -5.6406776362800514E-003 -4.8704394467122269E-019 +1.5639708983178302E-001 +4.2363947626264981E-001 +3.9068286869823221E-001 +4.1513570672342154E-001 -7.7681904756383958E-004 +1.8259813479473222E-003 +1.1585656582994400E-005 +1.9604477515206843E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -7.4127341081087916E-001 +3.7665837934692119E+000
+2.9028467725446233E-001 +7.6165788878959517E-001 +6.1131955990118957E-020 +3.1379512480768639E-004 +4.5053849610351582E-002 +2.8834753137415906E-002 +3.1751814335687079E-002 +5.3759567649162311E-004 +1.3033774298504188E-007 -3.3594109224775710E-007 -4.8220423200979086E-003 -1.0469327228063152E-018 +1.8055224681991128E-001 +4.5901719260448959E-001 +4.2211646636884731E-001 +4.3734703707817085E-001 -8.2551557385851157E-004 +1.9832554267392548E-003 +1.4673824912549063E-005 +2.5497372202801395E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -7.0446516569363848E-001 +3.6197199359159491E+000
+3.3688985339222011E-001 +7.5272385522099150E-001 +2.2181675306221990E-020 +1.1887015508549324E-004 +4.7529659291671071E-002 +2.9822858165506044E-002 +3.3555043424038575E-002 +6.2617102295562039E-004 +3.0852634513221609E-006 +3.2369453975526017E-007 -3.5915595344317738E-003 +6.5052130349130266E-019 +2.0233488748596037E-001 +4.9824377913404150E-001 +4.5543758682942026E-001 +4.6469170969880219E-001 -8.8447827381051458E-004 +2.1454167876988118E-003 +1.7624617759129488E-005 +3.2056103569998497E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.6213754339335262E-001 +3.4834383595832294E+000
+3.8268343236508984E-001 +7.4299340403754921E-001 -7.5703569660853093E-021 -3.0569058472681576E-005 +4.9976655519762631E-002 +3.0910979557994281E-002 +3.5397827271691051E-002 +7.1277618152254421E-004 +5.6416799878261875E-006 +7.5109153869604880E-007 -3.0821200057259929E-003 +7.9282283863002512E-019 +2.2286781503336930E-001 +5.3915850296770906E-001 +4.9064758269748204E-001 +4.9854064557729105E-001 -9.5068665071669229E-004 +2.3047089423615529E-003 +2.0345809692114852E-005 +3.9092305035987608E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.1859556584669761E-001 +3.3670614173374949E+000
